prof_id,week_day,hour_begin,hour_end,level,note,constraint
84,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
84,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
84,Thu,17:30,18:30,undesired,,"not (Thu, [17:30,18:30])"
84,Thu,18:30,19:30,impossible,,"NOT (Thu, [18:30,19:30])"
84,Tue,17:30,18:30,undesired,,"not (Tue, [17:30,18:30])"
84,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
84,Wed,17:30,18:30,undesired,,"not (Wed, [17:30,18:30])"
84,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
85,Fri,13:30,14:30,undesired,,"not (Fri, [13:30,14:30])"
85,Mon,13:30,14:30,undesired,,"not (Mon, [13:30,14:30])"
85,Thu,13:30,14:30,undesired,,"not (Thu, [13:30,14:30])"
85,Tue,13:30,14:30,undesired,,"not (Tue, [13:30,14:30])"
85,Wed,13:30,14:30,undesired,,"not (Wed, [13:30,14:30])"
86,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
86,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
86,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
86,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
86,Tue,14:30,15:30,undesired,,"not (Tue, [14:30,15:30])"
86,Tue,15:30,16:30,undesired,,"not (Tue, [15:30,16:30])"
86,Wed,14:30,15:30,undesired,,"not (Wed, [14:30,15:30])"
86,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
87,Fri,13:30,14:30,undesired,,"not (Fri, [13:30,14:30])"
87,Fri,14:30,15:30,undesired,,"not (Fri, [14:30,15:30])"
87,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
87,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
87,Fri,17:30,18:30,impossible,,"NOT (Fri, [17:30,18:30])"
87,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
88,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
88,Fri,11:30,12:30,undesired,,"not (Fri, [11:30,12:30])"
88,Fri,12:30,13:30,undesired,,"not (Fri, [12:30,13:30])"
88,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
88,Fri,16:30,17:30,impossible,,"NOT (Fri, [16:30,17:30])"
88,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
88,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
88,Thu,16:30,17:30,impossible,,"NOT (Thu, [16:30,17:30])"
88,Thu,17:30,18:30,undesired,,"not (Thu, [17:30,18:30])"
88,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
